100
100
1500
0;4;1561.030
0;5;1560.789
0;8;6011.549
0;11;9699.129
0;14;1819.068
0;20;6118.917
0;22;2922.154
0;26;1997.538
0;27;5142.830
0;38;6842.646
0;58;453.228
0;61;2714.219
0;64;2810.064
0;65;5427.418
0;71;1987.958
0;78;3585.299
0;85;3252.508
0;98;255.166
1;0;315.260
1;4;9075.757
1;5;2493.673
1;6;4104.419
1;48;515.736
1;51;2396.379
1;57;7616.435
1;71;166.862
1;79;1376.072
1;83;8773.516
1;91;8972.260
1;97;8971.205
2;19;8492.385
2;44;155.551
2;52;8511.516
2;66;6970.460
2;75;5015.661
2;87;5426.904
2;92;8226.183
2;96;7700.166
2;99;854.389
3;1;5314.015
3;5;9758.545
3;6;5163.487
3;9;2709.052
3;32;144.920
3;43;4339.083
3;47;453.995
3;62;4583.071
3;86;2821.064
3;88;7506.397
3;95;9307.642
4;2;5053.018
4;5;8955.337
4;29;1171.553
4;34;841.984
4;35;7009.990
4;36;728.557
4;40;849.292
4;46;9860.025
4;48;3763.220
4;52;4242.796
4;61;6492.454
4;64;9621.763
4;73;8911.540
4;94;4637.520
4;98;9743.974
5;7;8225.550
5;11;4183.012
5;25;4687.463
5;27;2734.797
5;29;8647.359
5;33;5554.762
5;48;5203.557
5;57;288.798
5;59;6203.475
5;65;5899.587
5;68;9041.683
5;78;4921.671
5;96;6675.910
6;13;818.509
6;19;7482.849
6;25;3689.767
6;59;5708.212
6;62;6058.142
6;76;1121.277
6;78;9694.735
6;79;8655.206
6;89;1871.250
6;93;2424.855
7;0;5326.362
7;3;1345.012
7;4;634.686
7;9;6815.346
7;16;8306.363
7;21;1813.149
7;43;5027.701
7;50;1169.864
7;53;3349.721
7;55;7940.458
7;58;8939.032
7;64;336.291
7;74;7973.156
7;82;2518.739
7;91;5862.712
7;93;6114.931
7;94;182.084
7;96;9321.251
8;0;7072.679
8;4;4241.883
8;5;7364.706
8;13;9208.498
8;14;8699.094
8;27;3470.185
8;31;4524.943
8;34;4984.179
8;39;6323.011
8;42;1781.182
8;45;4146.827
8;50;671.698
8;58;5648.846
8;63;4408.187
8;69;9461.209
8;79;2220.500
8;85;1786.268
8;95;2050.638
9;3;5830.833
9;8;2594.975
9;22;8945.628
9;23;7998.753
9;25;225.671
9;32;9844.037
9;41;5542.226
9;44;2065.006
9;47;9000.286
9;48;8739.027
9;74;312.800
9;81;7709.351
9;85;4955.418
9;86;6884.336
9;91;6947.270
10;3;7322.517
10;18;9154.967
10;22;9244.038
10;24;9442.721
10;31;5963.103
10;43;6259.288
10;51;5289.842
10;59;6275.427
10;64;4214.149
10;67;1105.631
10;73;179.721
10;80;7863.664
10;82;4176.390
10;83;8791.304
10;96;2205.642
10;99;3501.902
11;4;9949.083
11;7;7582.627
11;10;8158.515
11;20;8887.592
11;25;5509.023
11;27;4085.124
11;28;3727.512
11;40;8246.985
11;45;8786.421
11;68;64.852
11;71;9811.881
11;80;9629.957
11;85;9372.348
11;95;8715.497
12;16;824.728
12;17;6805.313
12;25;6385.621
12;26;3976.546
12;63;4552.746
12;81;7024.947
12;84;3265.287
12;85;5177.599
12;86;879.577
13;0;316.830
13;1;9362.186
13;4;7090.896
13;9;8148.436
13;17;7316.164
13;26;1821.997
13;31;7192.299
13;51;5787.175
13;52;4386.716
13;54;4867.203
13;61;2107.411
13;68;1797.651
13;69;2376.196
13;70;9713.980
13;76;4453.607
13;79;5929.916
13;81;3911.424
13;85;3252.575
13;95;8289.005
14;3;7364.284
14;4;6638.381
14;21;5072.841
14;24;9866.315
14;38;2019.333
14;52;8689.181
14;59;6589.196
14;65;483.072
14;84;3246.534
14;85;3665.249
14;94;6034.882
15;0;5191.299
15;6;5802.144
15;7;5336.492
15;11;7181.513
15;16;6475.100
15;19;9270.418
15;20;603.614
15;29;5392.074
15;32;7161.791
15;44;9629.306
15;47;5502.715
15;48;435.082
15;50;9514.082
15;61;2369.469
15;66;6675.831
15;68;6238.969
15;75;958.050
15;83;4968.172
15;85;1365.261
15;90;6924.669
15;92;1284.815
15;93;1041.992
15;96;2742.333
16;0;1919.481
16;13;3244.013
16;17;6618.730
16;20;4652.591
16;22;5623.406
16;36;3993.760
16;50;362.568
16;53;3602.004
16;55;9369.641
16;56;5538.469
16;59;4472.578
16;72;8680.699
16;81;9756.126
16;83;8224.983
17;1;4325.546
17;6;6408.622
17;11;614.435
17;25;623.856
17;34;1307.973
17;55;8015.570
17;57;4879.053
17;64;1501.337
17;66;7373.833
17;72;8920.955
17;74;7869.247
17;81;9017.718
17;84;6593.880
17;87;6139.722
17;92;5122.707
17;99;122.073
18;6;6614.045
18;10;6603.367
18;11;7643.962
18;29;2928.928
18;43;6129.783
18;44;9430.815
18;45;2407.686
18;46;1215.892
18;51;8159.653
18;65;9373.943
18;72;5059.021
18;77;5084.097
18;85;4616.113
18;86;94.307
18;87;2467.542
18;96;6160.239
18;97;1881.059
19;4;7457.592
19;8;3269.989
19;10;3056.737
19;16;8862.072
19;28;6423.613
19;35;8050.085
19;38;4983.059
19;42;7849.185
19;53;7356.895
19;55;9331.200
19;76;2593.708
19;82;4582.411
19;90;7655.363
19;92;6102.641
19;96;9566.190
20;6;4497.949
20;10;337.102
20;15;4111.545
20;24;4188.514
20;35;3495.714
20;37;1513.317
20;49;818.172
20;60;623.669
20;64;520.514
20;69;3302.820
20;70;7567.758
20;72;2049.608
20;88;8221.210
20;91;9644.802
20;93;5233.773
20;94;2872.092
21;5;3168.300
21;26;6347.078
21;55;2399.501
21;63;8414.634
21;64;4713.400
21;70;6863.586
21;75;8370.574
21;86;8712.174
22;0;9768.026
22;3;421.205
22;4;7399.301
22;28;2973.081
22;31;482.380
22;36;8923.133
22;46;637.345
22;58;3170.149
22;61;6019.632
22;63;4434.357
22;68;2375.097
22;91;2807.551
22;96;2191.469
22;97;368.177
23;3;2935.595
23;9;3452.886
23;18;4218.860
23;24;8238.080
23;33;6866.213
23;44;9417.315
23;48;5937.014
23;55;1206.464
23;77;7890.063
23;82;9166.436
23;87;6011.141
23;90;3746.154
23;98;6458.578
24;7;2179.708
24;13;276.340
24;15;9640.210
24;32;9840.148
24;33;2884.766
24;38;5414.535
24;51;9664.207
24;53;3473.423
24;71;9640.324
24;78;1249.083
24;79;7942.312
24;86;4834.591
24;90;2858.550
24;93;3866.019
25;11;8834.764
25;17;4768.958
25;25;2788.320
25;30;6768.536
25;42;8459.368
25;62;503.210
25;63;729.945
25;67;2810.764
25;69;9292.351
25;74;2261.064
25;86;718.686
25;91;8039.781
26;6;469.472
26;13;7409.300
26;15;1019.822
26;28;4938.647
26;30;6327.486
26;31;7038.867
26;33;1670.364
26;37;7610.617
26;46;9568.041
