100
100
2500
0;4;1561.030
0;5;1560.789
0;8;6011.549
0;11;9699.129
0;12;8324.594
0;14;1819.068
0;16;3043.118
0;20;6118.917
0;22;2922.154
0;26;1997.538
0;27;5142.830
0;29;465.458
0;38;6842.646
0;58;453.228
0;61;2714.219
0;64;2810.064
0;65;5427.418
0;69;9868.882
0;70;7722.675
0;71;1987.958
0;78;3585.299
0;84;3110.512
0;85;3252.508
0;94;7709.901
0;98;255.166
0;99;1079.806
1;0;315.260
1;2;3144.245
1;4;9075.757
1;5;2493.673
1;6;4104.419
1;10;2898.225
1;11;1613.052
1;13;8081.396
1;30;4174.693
1;35;3232.706
1;47;5027.288
1;48;515.736
1;49;2787.186
1;51;2396.379
1;57;7616.435
1;60;3678.464
1;64;903.807
1;71;166.862
1;74;6452.083
1;79;1376.072
1;82;9247.011
1;83;8773.516
1;84;2580.158
1;91;8972.260
1;97;8971.205
2;11;6919.260
2;19;8492.385
2;28;8920.574
2;33;4925.684
2;44;155.551
2;45;9283.257
2;52;8511.516
2;54;1695.758
2;56;9361.612
2;66;6970.460
2;67;7025.138
2;68;3595.552
2;75;5015.661
2;84;5783.223
2;87;5426.904
2;89;5908.742
2;92;8226.183
2;96;7700.166
2;99;854.389
3;1;5314.015
3;2;5406.811
3;3;6374.662
3;4;7261.187
3;5;9758.545
3;6;5163.487
3;9;2709.052
3;18;1565.214
3;25;7379.231
3;32;144.920
3;38;4742.264
3;43;4339.083
3;47;453.995
3;57;5858.170
3;62;4583.071
3;66;9611.944
3;71;183.200
3;75;3190.437
3;77;233.696
3;80;1182.530
3;86;2821.064
3;88;7506.397
3;95;9307.642
3;98;7508.960
4;0;1032.136
4;2;5053.018
4;5;8955.337
4;25;5495.739
4;29;1171.553
4;34;841.984
4;35;7009.990
4;36;728.557
4;39;814.406
4;40;849.292
4;42;3743.334
4;43;3707.051
4;45;9472.539
4;46;9860.025
4;48;3763.220
4;49;835.924
4;52;4242.796
4;54;1112.864
4;55;4926.758
4;61;6492.454
4;64;9621.763
4;68;2236.735
4;72;432.556
4;73;8911.540
4;77;5538.989
4;93;1882.023
4;94;4637.520
4;98;9743.974
5;0;6981.919
5;7;8225.550
5;8;9498.049
5;11;4183.012
5;15;264.643
5;18;9872.774
5;25;4687.463
5;27;2734.797
5;29;8647.359
5;32;9966.372
5;33;5554.762
5;35;9447.713
5;36;8496.624
5;41;6062.140
5;45;3582.269
5;48;5203.557
5;51;8521.963
5;57;288.798
5;59;6203.475
5;62;1364.578
5;65;5899.587
5;66;3923.048
5;68;9041.683
5;74;8623.775
5;78;4921.671
5;91;6409.107
5;94;8967.987
5;96;6675.910
5;98;1923.698
6;0;1690.182
6;13;818.509
6;17;2769.500
6;19;7482.849
6;22;3705.351
6;25;3689.767
6;48;7891.923
6;53;7454.649
6;59;5708.212
6;60;3561.611
6;62;6058.142
6;76;1121.277
6;78;9694.735
6;79;8655.206
6;82;1709.705
6;89;1871.250
6;93;2424.855
7;0;5326.362
7;3;1345.012
7;4;634.686
7;9;6815.346
7;10;7602.518
7;12;4716.290
7;16;8306.363
7;21;1813.149
7;26;1398.584
7;40;4627.335
7;43;5027.701
7;50;1169.864
7;53;3349.721
7;55;7940.458
7;58;8939.032
7;64;336.291
7;69;8212.752
7;70;1107.207
7;74;7973.156
7;82;2518.739
7;83;3457.614
7;91;5862.712
7;93;6114.931
7;94;182.084
7;96;9321.251
7;98;6966.812
8;0;7072.679
8;4;4241.883
8;5;7364.706
8;13;9208.498
8;14;8699.094
8;27;3470.185
8;31;4524.943
8;33;1764.693
8;34;4984.179
8;39;6323.011
8;42;1781.182
8;45;4146.827
8;47;9968.746
8;48;5022.448
8;50;671.698
8;58;5648.846
8;61;4533.435
8;63;4408.187
8;65;5596.844
8;68;8617.994
8;69;9461.209
8;79;2220.500
8;83;1041.982
8;85;1786.268
8;93;3972.438
8;95;2050.638
9;3;5830.833
9;8;2594.975
9;14;5520.920
9;16;2945.363
9;22;8945.628
9;23;7998.753
9;25;225.671
9;26;2687.505
9;32;9844.037
9;33;5257.376
9;37;9143.074
9;41;5542.226
9;44;2065.006
9;47;9000.286
9;48;8739.027
9;50;6005.568
9;51;6650.702
9;52;1754.537
9;74;312.800
9;81;7709.351
9;82;1066.876
9;85;4955.418
9;86;6884.336
9;87;4348.839
9;89;8191.204
9;90;7994.359
9;91;6947.270
9;98;9502.423
10;0;1852.144
10;3;7322.517
10;12;9440.649
10;18;9154.967
10;22;9244.038
10;24;9442.721
10;31;5963.103
10;37;7247.943
10;42;3188.206
10;43;6259.288
10;46;2330.362
10;51;5289.842
10;57;4019.907
10;59;6275.427
10;64;4214.149
10;67;1105.631
10;73;179.721
10;74;9877.236
10;76;3843.882
10;80;7863.664
10;82;4176.390
10;83;8791.304
10;85;4674.548
10;96;2205.642
10;99;3501.902
11;2;8837.975
11;4;9949.083
11;7;7582.627
11;10;8158.515
11;20;8887.592
11;21;9556.559
11;25;5509.023
11;27;4085.124
11;28;3727.512
11;29;2598.278
11;39;5924.485
11;40;8246.985
11;43;5657.754
11;45;8786.421
11;51;8370.296
11;61;1289.570
11;68;64.852
11;71;9811.881
11;76;7798.674
11;78;7610.518
11;80;9629.957
11;84;1025.995
11;85;9372.348
11;91;5822.122
11;95;8715.497
11;96;9734.916
12;10;4262.387
12;16;824.728
12;17;6805.313
12;25;6385.621
12;26;3976.546
12;39;1856.070
12;56;2006.047
12;63;4552.746
12;75;1050.197
12;81;7024.947
12;84;3265.287
12;85;5177.599
12;86;879.577
13;0;316.830
13;1;9362.186
13;2;520.661
13;4;7090.896
13;8;3395.162
13;9;8148.436
13;10;802.068
13;17;7316.164
13;18;817.218
13;20;2471.785
13;26;1821.997
13;27;7897.195
13;31;7192.299
13;32;2285.319
13;33;9963.343
13;36;1996.225
13;51;5787.175
13;52;4386.716
13;54;4867.203
13;61;2107.411
13;68;1797.651
13;69;2376.196
13;70;9713.980
13;74;2473.064
13;76;4453.607
13;79;5929.916
13;81;3911.424
13;85;3252.575
13;88;9698.241
13;89;4538.442
13;95;8289.005
14;0;1671.252
14;1;1677.025
14;3;7364.284
14;4;6638.381
14;16;394.396
14;21;5072.841
14;24;9866.315
14;25;9651.222
14;36;3079.991
14;38;2019.333
14;52;8689.181
14;59;6589.196
14;65;483.072
14;73;4041.999
14;84;3246.534
14;85;3665.249
14;94;6034.882
14;96;6195.284
14;99;8633.473
15;0;5191.299
15;6;5802.144
15;7;5336.492
15;11;7181.513
15;16;6475.100
15;19;9270.418
15;20;603.614
15;28;8030.456
15;29;5392.074
15;32;7161.791
15;40;7090.754
15;44;9629.306
15;45;4835.973
15;47;5502.715
15;48;435.082
15;50;9514.082
